"Year","Month","Day","site","mean_temp_c","max_temp_c","min_temp_c"
2002,8,8,"NAPL",14.2148,16.52,12.38
2002,8,9,"AQUE",14.3054,16.34,12.79
2002,8,9,"CARP",13.9418,15.23,13.33
2002,8,9,"MOHK",14.3867,16.44,12.78
2002,8,9,"NAPL",14.2498,16.08,12.37
2002,8,10,"AQUE",14.2021,15.73,12.96
2002,8,10,"CARP",14.5972,16.01,13.58
2002,8,10,"MOHK",14.4631,15.92,13.21
2002,8,10,"NAPL",14.7123,16.43,12.37
2002,8,11,"AQUE",15.2368,16.88,12.96
2002,8,11,"CARP",15.3959,16.72,14.44
2002,8,11,"MOHK",15.1381,16.53,13.72
2002,8,11,"NAPL",15.1701,16.78,13.4
2002,8,12,"AQUE",14.94,16.78,13.38
2002,8,12,"CARP",15.4609,17,13.33
2002,8,12,"MOHK",15.0749,16.98,13.47
2002,8,12,"NAPL",15.0477,16.52,13.74
2002,8,13,"AQUE",14.7146,16.61,12.87
2002,8,13,"CARP",14.7623,16.56,13.58
2002,8,13,"GOLB",15.7309,16.8,14.07
2002,8,13,"IVEE",13.2745,14.57,11.93
2002,8,13,"MOHK",14.9881,17.33,12.96
2002,8,13,"NAPL",13.9741,15.99,12.46
2002,8,14,"AQUE",14.1393,16.08,12.79
2002,8,14,"CARP",14.3482,15.68,13.24
2002,8,14,"GOLB",14.784,16.01,13.31
2002,8,14,"IVEE",13.0417,14.39,11.76
2002,8,14,"MOHK",14.9154,16.98,12.44
2002,8,14,"NAPL",14.0538,15.91,12.37
2002,8,15,"AQUE",14.7788,16.16,13.04
2002,8,15,"CARP",14.2865,15.34,13.5
2002,8,15,"GOLB",15.6058,16.45,14.85
2002,8,15,"IVEE",14.172,15.17,13.31
2002,8,15,"MOHK",14.972,16.27,12.96
2002,8,15,"NAPL",14.8798,15.91,13.48
2002,8,16,"AQUE",15.0408,15.91,13.73
2002,8,16,"CARP",14.1704,14.9,13.71
2002,8,16,"GOLB",15.1402,16.18,14.51
2002,8,16,"IVEE",14.2365,14.92,13.39
2002,8,16,"MOHK",14.846,15.66,13.55
2002,8,16,"NAPL",15.6127,16.49,14.61
2002,8,17,"AQUE",15.2382,15.99,14.42
2002,8,17,"CARP",14.1533,15.26,13.44
2002,8,17,"GOLB",14.6019,15.32,13.99
2002,8,17,"IVEE",13.4836,15.03,12.88
2002,8,17,"MOHK",14.7081,15.66,13.63
2002,8,17,"NAPL",15.1868,16.23,14.08
2002,8,18,"AQUE",15.1985,15.99,14.77
2002,8,18,"CARP",14.5018,16.29,13.59
2002,8,18,"GOLB",14.6244,15.41,13.99
2002,8,18,"IVEE",13.5824,14.22,12.96
2002,8,18,"MOHK",14.5874,15.92,13.21
2002,8,18,"NAPL",15.1534,16.14,14.25
2002,8,19,"AQUE",15.061,15.91,14.25
2002,8,19,"CARP",14.4699,16.31,13.51
2002,8,19,"GOLB",14.0605,14.8,13.31
2002,8,19,"IVEE",13.0294,13.71,12.45
2002,8,19,"MOHK",14.0612,15.06,12.87
2002,8,19,"NAPL",13.9709,16.06,12.52
2002,8,20,"ABUR",13.9619,14.56,13.53
2002,8,20,"AQUE",14.8549,15.3,14.34
2002,8,20,"CARP",14.4201,15.43,13.62
2002,8,20,"GOLB",13.9995,15.32,13.39
2002,8,20,"IVEE",13.3096,13.87,12.62
2002,8,20,"MOHK",14.14,14.88,13.66
2002,8,20,"NAPL",13.5511,15.53,12.54
2002,8,21,"ABUR",13.8702,14.82,13.27
2002,8,21,"AQUE",14.5387,15.64,13.56
2002,8,21,"CARP",14.7503,15.78,14.11
2002,8,21,"GOLB",14.2072,15.41,13.39
2002,8,21,"IVEE",13.7257,14.39,13.04
2002,8,21,"MOHK",14.3276,15.14,13.66
2002,8,21,"NAPL",14.1373,15.1,13.21
2002,8,22,"ABUR",14.2907,15.68,13.27
2002,8,22,"AQUE",13.9379,15.82,13.04
2002,8,22,"CARP",15.2629,17.01,14.2
2002,8,22,"GOLB",14.5019,16.01,13.73
2002,8,22,"IVEE",13.9983,14.6,13.22
2002,8,22,"MOHK",14.8107,16.27,13.66
2002,8,22,"NAPL",14.4295,15.36,13.54
2002,8,23,"ABUR",14.7806,15.94,13.53
2002,8,23,"AQUE",14.6806,16.34,13.56
2002,8,23,"CARP",14.9583,16.22,14.2
2002,8,23,"GOLB",15.2098,15.75,14.59
2002,8,23,"IVEE",14.1586,14.92,13.56
2002,8,23,"MOHK",15.0055,16.09,13.99
2002,8,23,"NAPL",14.4994,15.88,12.89
2002,8,24,"ABUR",14.9639,16.82,13.79
2002,8,24,"AQUE",14.9068,16.43,13.91
2002,8,24,"CARP",15.8049,17.37,14.28
2002,8,24,"GOLB",15.9731,16.36,15.11
2002,8,24,"IVEE",14.4456,15.78,12.62
2002,8,24,"MOHK",15.5423,16.89,14.34
2002,8,24,"NAPL",15.104,15.71,13.74
2002,8,25,"ABUR",14.6839,16.91,12.76
2002,8,25,"AQUE",15.3741,16.97,14.25
2002,8,25,"CARP",15.5032,17.46,14.05
2002,8,25,"GOLB",16.4536,17.51,15.72
2002,8,25,"IVEE",14.413,16.05,12.88
2002,8,25,"MOHK",15.6119,17.07,14.34
2002,8,25,"NAPL",15.5258,16.49,12.54
2002,8,26,"ABUR",15.3972,17.7,13.44
2002,8,26,"AQUE",15.6676,17.32,14.25
2002,8,26,"CARP",15.9107,17.46,13.96
2002,8,26,"GOLB",16.8505,17.24,16.41
2002,8,26,"IVEE",14.4062,15.87,12.88
2002,8,26,"MOHK",16.4752,17.61,14.52
2002,8,26,"NAPL",16.2102,17.02,14.08
2002,8,27,"ABUR",15.3059,17.08,12.93
2002,8,27,"AQUE",16.2961,17.14,15.56
2002,8,27,"CARP",16.0054,17.01,14.13
2002,8,27,"GOLB",16.9325,17.42,15.72
2002,8,27,"IVEE",13.9072,15.61,12.79
2002,8,27,"MOHK",16.139,17.34,14.52
2002,8,27,"NAPL",15.9695,17.19,13.4
2002,8,28,"ABUR",15.1668,17.35,12.93
2002,8,28,"AQUE",15.8989,17.32,13.82
2002,8,28,"CARP",16.0755,17.81,13.68
2002,8,28,"GOLB",15.9253,17.51,14.33
2002,8,28,"IVEE",13.7998,15.87,12.62
2002,8,28,"MOHK",16.1128,17.34,14.43
2002,8,28,"NAPL",15.5554,17.05,13.48
2002,8,29,"ABUR",14.7184,16.29,12.93
2002,8,29,"AQUE",15.6524,17.23,14.51
2002,8,29,"CARP",17.2489,18.79,14.81
2002,8,29,"GOLB",15.3102,17.2,13.31
2002,8,29,"IVEE",13.501,14.83,12.71
2002,8,29,"MOHK",15.8275,17.22,13.83
2002,8,29,"NAPL",14.8534,16.93,13.48
2002,8,30,"ABUR",14.56,16.21,13.27
2002,8,30,"AQUE",14.5626,15.91,13.64
2002,8,30,"CARP",16.8915,18.43,14.92
2002,8,30,"GOLB",15.0385,15.92,14.59
2002,8,30,"IVEE",13.7999,14.22,12.85
2002,8,30,"MOHK",15.4993,16.96,13.67
2002,8,30,"NAPL",14.1922,14.67,13.48
2002,8,31,"ABUR",14.3427,16.03,13.53
2002,8,31,"AQUE",14.2968,15.21,13.56
2002,8,31,"CARP",15.836,17.72,14.98
2002,8,31,"GOLB",14.6387,15.23,14.24
2002,8,31,"IVEE",13.5935,14.31,12.37
2002,8,31,"MOHK",15.2743,16.36,13.99
2002,8,31,"NAPL",14.1201,15.62,12.72
2002,9,1,"ABUR",14.2765,15.68,13.18
2002,9,1,"AQUE",14.2369,15.12,13.47
2002,9,1,"CARP",14.9516,16.31,14.11
2002,9,1,"GOLB",14.8806,15.75,14.07
2002,9,1,"IVEE",13.532,14.48,12.37
2002,9,1,"MOHK",14.9294,15.99,13.91
2002,9,1,"NAPL",13.8944,15.44,12.18
2002,9,2,"ABUR",14.3752,15.77,13.01
2002,9,2,"AQUE",13.8605,15.82,12.18
2002,9,2,"CARP",14.3674,16.31,13.59
2002,9,2,"GOLB",14.8573,15.49,14.16
2002,9,2,"IVEE",13.3759,13.96,12.02
2002,9,2,"MOHK",15.0784,16.17,13.57
2002,9,2,"NAPL",13.6062,14.87,12.61
2002,9,3,"ABUR",15.1099,16.47,13.7
2002,9,3,"AQUE",14.5393,15.99,12.36
2002,9,3,"CARP",14.4767,15.34,13.85
2002,9,3,"GOLB",16.1742,16.8,15.15
2002,9,3,"IVEE",14.2557,15.17,13.31
2002,9,3,"MOHK",15.8661,17.22,14.78
2002,9,3,"NAPL",13.9831,15.62,13.21
2002,9,4,"ABUR",16.274,17.08,14.99
2002,9,4,"AQUE",15.3132,15.9,14.34
2002,9,4,"CARP",14.6658,16.2,14.02
2002,9,4,"GOLB",16.718,17.64,15.8
2002,9,4,"IVEE",15.4242,16.75,14.08
2002,9,4,"MOHK",16.6337,17.58,15.56
2002,9,4,"NAPL",14.8829,15.9,13.88
2002,9,5,"ABUR",16.2392,17.08,13.79
2002,9,5,"AQUE",16.1466,17.23,14.94
2002,9,5,"CARP",14.9603,15.61,14.28
2002,9,5,"GOLB",17.0865,17.42,16.68
2002,9,5,"IVEE",16.0529,16.75,14.17
2002,9,5,"MOHK",16.7701,17.25,14.52
2002,9,5,"NAPL",16.1209,17.11,14.32
2002,9,6,"ABUR",15.0988,16.82,13.53
2002,9,6,"AQUE",15.1523,17.14,13.3
2002,9,6,"CARP",15.0011,16.13,14.37
2002,9,6,"GOLB",16.8107,17.94,14.42
2002,9,6,"IVEE",14.9769,17.01,13.04
2002,9,6,"MOHK",16.1407,17.49,14.52
2002,9,6,"NAPL",15.7416,16.87,13.21
2002,9,7,"ABUR",15.2135,17,13.96
2002,9,7,"AQUE",14.4378,17.14,12.71
2002,9,7,"CARP",15.8938,16.75,14.81
2002,9,7,"GOLB",15.4568,16.71,14.16
2002,9,7,"IVEE",14.5166,16.48,13.22
2002,9,7,"MOHK",15.7797,17.07,14.69
2002,9,7,"NAPL",14.396,16.32,13.03
2002,9,8,"ABUR",15.154,16.65,13.36
2002,9,8,"AQUE",14.6338,15.99,13.21
2002,9,8,"CARP",15.9928,17.1,13.94
2002,9,8,"GOLB",16.4362,17.77,15.28
2002,9,8,"IVEE",14.7612,16.13,13.39
2002,9,8,"MOHK",15.3588,16.45,13.49
2002,9,8,"NAPL",15.2752,16.23,13.29
2002,9,9,"ABUR",14.4796,16.29,13.09
2002,9,9,"AQUE",15.4166,15.99,13.99
2002,9,9,"CARP",14.7986,16.05,13.51
2002,9,9,"GOLB",16.1922,17.24,14.85
2002,9,9,"IVEE",14.2651,15.73,13.13
2002,9,9,"MOHK",14.8963,16.34,13.83
2002,9,9,"NAPL",15.6539,16.43,13.91
2002,9,10,"ABUR",14.6753,16.12,13.27
2002,9,10,"AQUE",15.1753,16.34,13.13
2002,9,10,"CARP",15.2348,16.57,13.94
2002,9,10,"GOLB",15.6881,16.27,14.54
2002,9,10,"IVEE",14.0652,15.82,12.88
2002,9,10,"MOHK",15.6703,16.61,13.74
2002,9,10,"NAPL",15.0809,16.32,13.54
2002,9,11,"ABUR",14.3685,16.03,13.09
2002,9,11,"AQUE",15.4265,16.34,13.73
2002,9,11,"CARP",14.8823,15.69,13.94
2002,9,11,"GOLB",16.0226,16.8,14.59
2002,9,11,"IVEE",14.9552,16.52,13.44
2002,9,11,"MOHK",15.0887,16.52,13.66
2002,9,11,"NAPL",15.5701,16.34,14.14
2002,9,12,"ABUR",14.4285,15.94,13.01
2002,9,12,"AQUE",15.7634,16.43,15.29
2002,9,12,"CARP",14.824,16.13,14.02
2002,9,12,"GOLB",15.9566,16.62,15.11
2002,9,12,"IVEE",14.2581,15.78,13.31
2002,9,12,"MOHK",15.0055,16.34,13.32
2002,9,12,"NAPL",14.4067,15.53,13.48
2002,9,13,"ABUR",14.696,15.77,13.53
2002,9,13,"AQUE",14.3796,15.82,13.47
2002,9,13,"CARP",14.1781,14.74,13.62
2002,9,13,"GOLB",15.9221,16.45,15.11
2002,9,13,"IVEE",14.5719,15.17,13.48
2002,9,13,"MOHK",15.0192,15.91,13.83
2002,9,13,"NAPL",14.0118,14.96,13.46
2002,9,14,"ABUR",13.7056,14.73,12.67
2002,9,14,"AQUE",14.3541,14.87,13.73
2002,9,14,"CARP",13.7509,14.74,13.16
2002,9,14,"GOLB",14.7755,16.18,13.31
2002,9,14,"IVEE",13.9284,15.17,12.28
2002,9,14,"MOHK",14.2946,15.06,13.49
2002,9,14,"NAPL",14.482,15.01,13.65
2002,9,15,"ABUR",13.5071,15.51,12.51
2002,9,15,"AQUE",14.0818,15.38,12.79
2002,9,15,"CARP",13.4155,14.22,12.91
2002,9,15,"GOLB",14.3917,15.15,13.64
2002,9,15,"IVEE",13.5773,14.57,12.71
2002,9,15,"MOHK",14.3362,15.65,13.23
2002,9,15,"NAPL",13.9168,14.96,12.37
2002,9,16,"ABUR",14.1669,16.47,12.67
2002,9,16,"AQUE",13.7383,16.34,12.36
2002,9,16,"CARP",14.318,15.26,13.36
2002,9,16,"GOLB",15.1856,16.18,14.33
2002,9,16,"IVEE",14.0259,15.43,13.13
2002,9,16,"MOHK",14.8351,16.26,13.32
2002,9,16,"NAPL",15.0108,16.49,12.72
2002,9,17,"ABUR",14.4716,16.21,12.84
2002,9,17,"AQUE",14.047,16.07,12.18
2002,9,17,"CARP",14.4525,15.07,13.53
2002,9,17,"GOLB",15.3807,16.01,14.42
2002,9,17,"IVEE",14.5932,15.69,12.54
2002,9,17,"MOHK",15.216,16.18,13.83
2002,9,17,"NAPL",14.8038,15.9,13.38
2002,9,18,"ABUR",14.4063,16.29,12.67
2002,9,18,"AQUE",15.0337,15.99,13.3
2002,9,18,"CARP",14.3947,15.26,13.94
2002,9,18,"GOLB",15.8156,16.94,14.59
2002,9,18,"IVEE",14.0637,15.52,12.62
2002,9,18,"MOHK",15.4108,16.78,13.57
2002,9,18,"NAPL",15.0715,16.08,13.8
2002,9,19,"ABUR",13.7485,15.08,12.76
2002,9,19,"AQUE",14.6194,15.82,13.04
2002,9,19,"CARP",14.4668,15.17,13.85
2002,9,19,"GOLB",14.3424,15.41,13.73
2002,9,19,"IVEE",13.2538,14.48,12.54
2002,9,19,"MOHK",14.148,15.48,13.06
2002,9,19,"NAPL",14.578,15.64,12.44
2002,9,20,"ABUR",14.2806,15.42,13.01
2002,9,20,"AQUE",14.1331,15.82,12.79
2002,9,20,"CARP",14.7053,15.52,13.51
2002,9,20,"GOLB",14.7705,16.45,13.73
2002,9,20,"IVEE",13.6555,14.57,12.37
2002,9,20,"MOHK",14.6394,15.66,13.32
2002,9,20,"NAPL",14.1669,15.53,12.27
2002,9,21,"ABUR",14.2576,15.08,13.18
2002,9,21,"AQUE",14.1336,15.47,12.79
2002,9,21,"CARP",14.6334,16.13,13.71
2002,9,21,"GOLB",14.7715,16.01,13.99
2002,9,21,"IVEE",13.7165,15.64,12.19
2002,9,21,"MOHK",14.6922,15.66,13.92
2002,9,21,"NAPL",14.1552,15.29,13.06
2002,9,22,"ABUR",13.7744,14.82,12.67
2002,9,22,"AQUE",14.449,15.73,13.38
2002,9,22,"CARP",14.5717,15.43,13.42
2002,9,22,"GOLB",14.97,15.41,13.99
2002,9,22,"IVEE",14.4829,15.34,13.71
2002,9,22,"MOHK",14.2522,15.14,12.89
2002,9,22,"NAPL",14.7723,15.62,13.57
2002,9,23,"ABUR",13.5828,15.08,12.42
2002,9,23,"AQUE",14.9712,15.82,14.08
2002,9,23,"CARP",14.3415,15.34,13.44
2002,9,23,"GOLB",14.4365,15.46,12.79
2002,9,23,"IVEE",13.528,14.31,12.28
2002,9,23,"MOHK",14.3566,15.4,12.72
2002,9,23,"NAPL",14.7066,15.56,13.4
2002,9,24,"ABUR",13.9185,15.68,12.42
2002,9,24,"AQUE",14.4084,15.73,12.79
2002,9,24,"CARP",14.717,15.94,13.42
2002,9,24,"GOLB",14.3801,15.41,12.79
2002,9,24,"IVEE",13.5979,15.52,12.02
2002,9,24,"MOHK",14.4372,15.73,13.07
2002,9,24,"NAPL",14.4409,16.76,13.21
2002,9,25,"ABUR",14.6595,15.94,12.76
2002,9,25,"AQUE",15.0295,16.08,14.08
2002,9,25,"CARP",15.2751,16.05,14.13
2002,9,25,"GOLB",14.7601,15.8,13.64
2002,9,25,"IVEE",13.6183,14.31,12.96
2002,9,25,"MOHK",15.4105,16.08,13.84
2002,9,25,"NAPL",14.7181,15.71,12.46
2002,9,26,"ABUR",15.0079,15.86,14.04
2002,9,26,"AHND",15.7493,16.28,14.37
2002,9,26,"AQUE",14.8338,15.64,13.47
2002,9,26,"CARP",15.5673,15.96,14.55
2002,9,26,"GOLB",15.6905,16.45,15.11
2002,9,26,"IVEE",14.4667,15.17,13.82
2002,9,26,"MOHK",15.4857,15.75,14.61
2002,9,26,"NAPL",14.9399,15.56,13.99
2002,9,27,"ABUR",14.7747,15.6,13.79
2002,9,27,"AHND",15.3347,15.93,14.81
2002,9,27,"AQUE",15.2269,15.73,14.68
2002,9,27,"CARP",15.6883,15.94,15.26
2002,9,27,"GOLB",15.7539,16.27,15.46
2002,9,27,"IVEE",14.8339,15.43,14.13
2002,9,27,"MOHK",15.2357,15.56,13.83
2002,9,27,"NAPL",15.1345,15.64,14.32
2002,9,28,"ABUR",15.0931,15.6,13.53
2002,9,28,"AHND",15.5428,15.93,14.37
2002,9,28,"AQUE",15.6213,15.82,14.77
2002,9,28,"CARP",15.6929,15.94,15.33
2002,9,28,"GOLB",15.6427,15.92,15.37
2002,9,28,"IVEE",14.4727,15.34,13.56
2002,9,28,"MOHK",15.422,15.75,14.52
2002,9,28,"NAPL",14.8313,15.56,13.57
2002,9,29,"ABUR",15.3233,15.86,13.7
2002,9,29,"AHND",15.4992,15.84,14.55
2002,9,29,"AQUE",15.5204,15.82,14.94
2002,9,29,"CARP",16.074,16.83,15.69
2002,9,29,"GOLB",15.8031,16.18,15.63
2002,9,29,"IVEE",15.0295,15.78,13.82
2002,9,29,"MOHK",15.8009,16.18,14.78
2002,9,29,"NAPL",15.399,15.9,14.17
2002,9,30,"ABUR",15.2844,16.29,13.87
2002,9,30,"AHND",14.5326,16.02,13.43
2002,9,30,"AQUE",14.2558,15.99,13.13
2002,9,30,"CARP",16.0458,16.65,15.52
2002,9,30,"GOLB",15.9585,16.8,15.28
2002,9,30,"IVEE",14.5341,16.13,12.08
2002,9,30,"MOHK",15.5415,16.63,13.99
2002,9,30,"NAPL",15.7813,16.84,14.43
2002,10,1,"ABUR",15.2581,16.47,14.22
2002,10,1,"AHND",14.945,15.93,13.43
2002,10,1,"AQUE",14.9831,15.73,14.08
2002,10,1,"CARP",16.1022,16.66,15.68
2002,10,1,"GOLB",15.875,16.62,14.77
2002,10,1,"IVEE",14.475,15.34,12.88
2002,10,1,"MOHK",15.6318,16.54,14.78
2002,10,1,"NAPL",15.708,16.61,14.78
2002,10,2,"ABUR",15.3176,16.29,14.56
2002,10,2,"AHND",14.8095,15.76,13.6
2002,10,2,"AQUE",14.7726,15.56,13.99
2002,10,2,"CARP",15.9481,16.47,15.51
2002,10,2,"GOLB",15.7051,16.18,15.19
2002,10,2,"IVEE",14.0914,15.26,12.62
2002,10,2,"MOHK",15.7593,16.43,14.52
2002,10,2,"NAPL",15.1443,16.34,13.29
2002,10,3,"ABUR",15.1215,16.12,13.87
2002,10,3,"AHND",15.1219,15.67,14.02
2002,10,3,"AQUE",14.7781,15.56,13.64
2002,10,3,"CARP",16.1375,16.56,15.59
2002,10,3,"GOLB",15.7271,16.1,15.19
2002,10,3,"IVEE",14.5263,15.26,13.56
2002,10,3,"MOHK",15.6484,16.43,14.34
2002,10,3,"NAPL",15.2426,16.32,13.4
2002,10,4,"ABUR",15.3857,16.12,14.56
2002,10,4,"AHND",15.4481,16.64,14.28
2002,10,4,"AQUE",15.3528,16.34,14.08
2002,10,4,"CARP",15.9066,16.74,14.9
2002,10,4,"GOLB",15.9879,17.03,15.19
2002,10,4,"IVEE",14.912,15.61,14.17
2002,10,4,"MOHK",15.7844,16.69,14.61
2002,10,4,"NAPL",15.5693,17.4,13.99
2002,10,5,"ABUR",15.1206,16.21,13.87
2002,10,5,"AHND",15.4364,16.2,14.28
2002,10,5,"AQUE",15.3307,16.34,14.16
2002,10,5,"CARP",15.9168,17.36,14.39
2002,10,5,"GOLB",15.9481,17.24,15.37
2002,10,5,"IVEE",14.8301,16.66,13.56
2002,10,5,"MOHK",15.7068,16.63,13.57
2002,10,5,"NAPL",15.4585,16.52,13.99
2002,10,6,"ABUR",14.8717,16.21,13.96
2002,10,6,"AHND",15.7015,16.46,14.2
2002,10,6,"AQUE",15.3105,16.26,13.99
2002,10,6,"CARP",15.8626,17.46,15.17
2002,10,6,"GOLB",15.8136,17.15,14.94
2002,10,6,"IVEE",14.5722,16.08,13.39
2002,10,6,"MOHK",15.4207,16.61,14.17
2002,10,6,"NAPL",15.3281,16.25,13.57
2002,10,7,"ABUR",15.3317,16.56,14.13
2002,10,7,"AHND",15.6251,16.73,14.46
2002,10,7,"AQUE",15.4035,16.61,13.64
2002,10,7,"CARP",15.6744,17.18,14.66
2002,10,7,"GOLB",15.635,16.45,14.85
2002,10,7,"IVEE",14.9425,16.48,13.82
2002,10,7,"MOHK",15.9629,16.69,14.88
2002,10,7,"NAPL",15.541,16.69,13.23
2002,10,8,"ABUR",15.6965,17.26,14.56
2002,10,8,"AHND",15.5484,17.34,13.94
2002,10,8,"AQUE",15.1146,16.79,12.87
2002,10,8,"CARP",16.0722,17.54,14.57
2002,10,8,"GOLB",16.4199,17.68,15.37
2002,10,8,"IVEE",15.3095,17.13,13.99
2002,10,8,"MOHK",16.1323,16.96,14.43
2002,10,8,"NAPL",15.9948,16.87,14.87
2002,10,9,"ABUR",15.846,16.91,13.87
2002,10,9,"AHND",16.2737,17.17,13.43
2002,10,9,"AQUE",15.9847,16.61,14.16
2002,10,9,"CARP",16.0643,17.46,14.57
2002,10,9,"GOLB",16.6807,17.59,15.98
2002,10,9,"IVEE",14.5528,15.26,13.74
2002,10,9,"MOHK",16.1867,17.31,14.34
2002,10,9,"NAPL",15.9209,16.69,14.96
2002,10,10,"ABUR",15.0051,16.47,13.36
2002,10,10,"AHND",15.7951,16.46,14.55
2002,10,10,"AQUE",15.2763,16.26,13.64
2002,10,10,"CARP",15.4005,16.92,14.48
2002,10,10,"GOLB",16.094,17.15,15.49
2002,10,10,"IVEE",14.7925,15.87,13.56
2002,10,10,"MOHK",15.7258,16.69,14.43
2002,10,10,"NAPL",15.2952,16.25,14.17
2002,10,11,"ABUR",15.0086,16.65,13.7
2002,10,11,"AHND",15.4013,16.37,14.11
2002,10,11,"AQUE",15.144,16.26,13.82
2002,10,11,"CARP",15.511,16.4,14.22
2002,10,11,"GOLB",16.2239,16.98,15.54
2002,10,11,"IVEE",14.9928,16.75,13.48
2002,10,11,"MOHK",15.4798,16.52,14.52
2002,10,11,"NAPL",15.7567,16.43,14.52
2002,10,12,"ABUR",15.0972,16.12,13.61
2002,10,12,"AHND",15.4193,16.37,13.94
2002,10,12,"AQUE",15.4527,16.26,14.16
2002,10,12,"CARP",15.5818,16.57,14.83
2002,10,12,"GOLB",16.1809,16.89,15.37
2002,10,12,"IVEE",15.4925,16.61,13.82
2002,10,12,"MOHK",15.5308,16.27,13.91
2002,10,12,"NAPL",16.0174,16.61,15.04
2002,10,13,"ABUR",14.9862,15.77,13.79
2002,10,13,"AHND",15.5767,16.37,14.28
2002,10,13,"AQUE",15.6973,16.34,14.08
2002,10,13,"CARP",15.5231,16.31,14.72
2002,10,13,"GOLB",15.8025,16.36,15.19
2002,10,13,"IVEE",15.5748,16.4,15.03
2002,10,13,"MOHK",15.5652,16.18,14.43
2002,10,13,"NAPL",16.2709,16.69,15.21
2002,10,14,"ABUR",15.0759,16.12,14.22
2002,10,14,"AHND",16.0455,16.73,14.99
2002,10,14,"AQUE",16.0811,16.61,15.29
2002,10,14,"CARP",15.3659,16.29,14.83
2002,10,14,"GOLB",15.7532,15.92,15.54
2002,10,14,"IVEE",15.0445,15.61,14.34
2002,10,14,"MOHK",15.5897,16.18,14.43
2002,10,14,"NAPL",16.2203,16.69,15.56
2002,10,15,"ABUR",15.7171,16.21,14.48
2002,10,15,"AHND",16.0503,16.91,14.55
2002,10,15,"AQUE",15.9923,16.52,15.03
2002,10,15,"CARP",15.4232,15.69,14.83
2002,10,15,"GOLB",15.8615,16.18,15.63
2002,10,15,"IVEE",15.6636,15.96,15.2
2002,10,15,"MOHK",15.7476,16.08,15.04
2002,10,15,"NAPL",15.7487,16.34,15.1
2002,10,16,"ABUR",15.0349,15.86,14.31
2002,10,16,"AHND",14.6346,15.84,13.94
2002,10,16,"AQUE",14.8742,15.73,13.91
2002,10,16,"CARP",15.4526,15.61,15.07
2002,10,16,"GOLB",15.7768,16.1,15.19
2002,10,16,"IVEE",15.5564,15.96,14.77
2002,10,16,"MOHK",15.5282,15.92,14.69
2002,10,16,"NAPL",15.7281,15.99,14.84
2002,10,17,"ABUR",14.8927,16.03,13.79
2002,10,17,"AHND",15.1457,15.84,13.94
2002,10,17,"AQUE",15.0786,15.9,14.16
2002,10,17,"CARP",15.5371,16.12,15.24
2002,10,17,"GOLB",15.0447,15.83,14.33
2002,10,17,"IVEE",14.7782,15.61,13.82
2002,10,17,"MOHK",15.3741,16.01,14.69
2002,10,17,"NAPL",15.5349,15.97,14.84
2002,10,18,"ABUR",15.263,16.12,13.79
2002,10,18,"AHND",14.7932,15.67,13.68
2002,10,18,"AQUE",14.8711,15.82,14.08
2002,10,18,"CARP",15.7602,16.22,15.26
2002,10,18,"GOLB",15.4569,16.1,14.68
2002,10,18,"IVEE",14.7425,15.26,14.26
2002,10,18,"MOHK",15.6694,16.27,14.78
2002,10,18,"NAPL",15.283,15.99,14.08
2002,10,19,"ABUR",15.7001,16.65,14.48
2002,10,19,"AHND",15.1486,15.93,14.02
2002,10,19,"AQUE",15.0959,15.82,14.34
2002,10,19,"CARP",16.001,16.56,15.51
2002,10,19,"GOLB",15.7827,16.53,14.68
2002,10,19,"IVEE",15.2185,16.13,13.96
2002,10,19,"MOHK",16.2266,16.87,15.65
2002,10,19,"NAPL",15.7511,16.41,14.96
2002,10,20,"ABUR",15.8576,16.73,14.48
2002,10,20,"AHND",15.5141,16.46,14.2
2002,10,20,"AQUE",15.4417,16.34,14.61
2002,10,20,"CARP",16.0852,16.4,15.68
2002,10,20,"GOLB",16.0912,16.53,15.72
2002,10,20,"IVEE",15.5315,16.13,13.91
2002,10,20,"MOHK",16.2832,16.69,15.82
2002,10,20,"NAPL",15.882,16.43,14.93
2002,10,21,"ABUR",15.6803,16.21,14.99
2002,10,21,"AHND",16.1013,16.37,15.24
2002,10,21,"AQUE",15.8206,16.17,14.42
2002,10,21,"CARP",16.0592,16.22,15.87
2002,10,21,"GOLB",16.3906,16.53,16.24
2002,10,21,"IVEE",15.1617,16.31,14.34
2002,10,21,"MOHK",16.2067,16.52,15.99
2002,10,21,"NAPL",15.3902,16.34,14.25
2002,10,22,"ABUR",16.077,16.29,15.34
2002,10,22,"AHND",15.0795,16.11,13.94
2002,10,22,"AQUE",14.9149,16.08,14.25
2002,10,22,"CARP",16.174,16.48,15.94
2002,10,22,"GOLB",15.994,16.36,15.54
2002,10,22,"IVEE",15.2747,15.87,14.68
2002,10,22,"MOHK",16.2198,16.43,16.08
2002,10,22,"NAPL",15.0879,16.06,14.32
2002,10,23,"ABUR",16.1522,16.38,15.6
2002,10,23,"AHND",15.2812,16.2,14.73
2002,10,23,"AQUE",15.1631,16.08,14.68
2002,10,23,"CARP",16.2395,16.4,16.12
2002,10,23,"GOLB",16.1066,16.45,15.89
2002,10,23,"IVEE",15.9084,16.43,15.52
2002,10,23,"MOHK",16.222,16.43,16.01
2002,10,23,"NAPL",15.8086,16.25,15.01
2002,10,24,"ABUR",15.6569,16.12,15.25
